meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
19th FINA World Championships Budapest 2022,53.62,22/06/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,49,50,896,Budapest,HUN
2022 European Aquatics Championships (50m),53.63,12/08/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"ANDERSON, Freya",F,04/03/2001,,,51,51,896,Rome,ITA
Mare Nostrum - Meeting International de Canet-en-Roussillon 2022,53.64,29/05/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,52,52,895,Canet-en-Roussillon,FRA
Phillips 66 International Team Trials 2022,53.65,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"HINDS, Natalie",F,07/12/1993,,,53,53,895,Greensboro,USA
NSW State Open Championships 2022,53.67,04/03/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,54,54,894,Sydney,AUS
Australian National Championships (50m),53.68,18/05/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"TITMUS, Ariarne",F,07/09/2000,,,55,55,893,Adelaide,AUS
Canadian Swimming Trials 2022,53.68,08/04/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"SANCHEZ, Kayla",F,07/04/2001,,,55,56,893,Victoria,CAN
TYR Pro Swim Series San Antonio 2022,53.68,02/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,55,57,893,San Antonio,USA
NSW State Open Championships 2022,53.68,04/03/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"WILSON, Madison",F,31/05/1994,,,55,58,893,Sydney,AUS
19th FINA World Championships Budapest 2022,53.70,22/06/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,59,59,892,Budapest,HUN
19th FINA World Championships Budapest 2022,53.70,18/06/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,59,60,892,Budapest,HUN
Canadian Swimming Trials 2022,53.70,08/04/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,59,61,892,Victoria,CAN
Canadian Swimming Trials 2022,53.71,08/04/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,62,62,892,Victoria,CAN
French National Championships (50m),53.71,08/04/2022,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,62,63,892,Limoges,FRA
19th FINA World Championships Budapest 2022,53.72,22/06/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,64,64,891,Budapest,HUN
French National Championships (50m),53.74,08/04/2022,Women's 100m Freestyle LCM Female,FRA,France,"BONNET, Charlotte",F,14/02/1995,,,65,65,890,Limoges,FRA
Mare Nostrum - Meeting International de Canet-en-Roussillon 2022,53.75,29/05/2022,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,66,66,890,Canet-en-Roussillon,FRA
Phillips 66 International Team Trials 2022,53.77,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"HINDS, Natalie",F,07/12/1993,,,67,67,889,Greensboro,USA
19th FINA World Championships Budapest 2022,53.78,22/06/2022,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,68,68,888,Budapest,HUN
2022 European Aquatics Championships (50m),53.80,11/08/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,69,69,887,Rome,ITA
22nd Commonwealth Games 2022,53.81,30/07/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,70,70,887,Birmingham,GBR
19th FINA World Championships Budapest 2022,53.81,23/06/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,70,71,887,Budapest,HUN
19th FINA World Championships Budapest 2022,53.82,22/06/2022,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,72,72,886,Budapest,HUN
Australian National Championships (50m),53.82,18/05/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"THROSSELL, Brianna",F,10/02/1996,,,72,73,886,Adelaide,AUS
Japan National Championships 2022 (50m),53.83,30/04/2022,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,74,74,886,Yokohama,JPN
Phillips 66 National Championships (50m) 2022,53.86,26/07/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,75,75,884,Irvine,USA
Canadian Swimming Trials 2022,53.88,08/04/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"SANCHEZ, Kayla",F,07/04/2001,,,76,76,883,Victoria,CAN
NSW State Open Championships 2022,53.91,04/03/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,77,77,882,Sydney,AUS
2022 European Aquatics Championships (50m),53.92,11/08/2022,Women's 100m Freestyle LCM Female,FRA,France,"BONNET, Charlotte",F,14/02/1995,,,78,78,882,Rome,ITA
19th FINA World Championships Budapest 2022,53.92,22/06/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,78,79,882,Budapest,HUN
British National Championships (50m),53.92,08/04/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"ANDERSON, Freya",F,04/03/2001,,,78,80,882,Sheffield,GBR
22nd Commonwealth Games 2022,53.96,01/08/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,81,81,880,Birmingham,GBR
Hong Kong Open Swimming Championships 2022 (50m),53.97,21/08/2022,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,82,82,879,Hong Kong,HKG
Phillips 66 International Team Trials 2022,53.99,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,83,83,878,Greensboro,USA
Canadian Swimming Trials 2022,53.99,08/04/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"RUCK, Taylor",F,28/05/2000,,,83,84,878,Victoria,CAN
22nd Commonwealth Games 2022,54.00,02/08/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"ANDERSON, Freya",F,04/03/2001,,,85,85,878,Birmingham,GBR
Duel in the Pool 2022,54.01,21/08/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,86,86,877,Sydney,AUS
Australian National Championships (50m),54.02,18/05/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"TITMUS, Ariarne",F,07/09/2000,,,87,87,877,Adelaide,AUS
Russian National Championships (50m),54.02,26/04/2022,Women's 100m Freestyle LCM Female,RUS,Russian Federation,"SURKOVA, Arina",F,17/07/1998,,,87,88,877,Kazan,RUS
Japan Selection Trial for 19th FINA World Championships 2022,54.02,04/03/2022,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,87,89,877,Tokyo,JPN
Mare Nostrum - Meeting International de Canet-en-Roussillon 2022,54.04,29/05/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"OLEKSIAK, Penny",F,13/06/2000,,,90,90,876,Canet-en-Roussillon,FRA
19th FINA World Championships Budapest 2022,54.06,22/06/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"SANCHEZ, Kayla",F,07/04/2001,,,91,91,875,Budapest,HUN
Swiss Summer Championships (50m),54.07,16/07/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,92,92,874,Sursee,SUI
19th FINA World Championships Budapest 2022,54.08,22/06/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,93,93,874,Budapest,HUN
TYR Pro Swim Series San Antonio 2022,54.08,02/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"CONNOLLY, Erika",F,27/08/1998,,,93,94,874,San Antonio,USA
Phillips 66 International Team Trials 2022,54.09,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"COMERFORD, Mallory",F,06/09/1997,,,95,95,873,Greensboro,USA
19th FINA World Championships Budapest 2022,54.10,22/06/2022,Women's 100m Freestyle LCM Female,BRA,Brazil,"BALDUCCINI, Stephanie",F,20/09/2004,,,96,96,873,Budapest,HUN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2022,54.10,25/05/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"SANCHEZ, Kayla",F,07/04/2001,,,96,97,873,Barcelona,ESP
19th FINA World Championships Budapest 2022,54.11,22/06/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,98,98,872,Budapest,HUN
Phillips 66 National Championships (50m) 2022,54.12,26/07/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"HINDS, Natalie",F,07/12/1993,,,99,99,872,Irvine,USA
Mare Nostrum - Meeting International de Canet-en-Roussillon 2022,54.12,29/05/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"SANCHEZ, Kayla",F,07/04/2001,,,99,100,872,Canet-en-Roussillon,FRA
Junior Pan Pacific Swimming Championships 2022,54.13,25/08/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"GEMMELL, Erin",F,02/12/2004,,,101,101,871,Honolulu,USA
2022 European Aquatics Championships (50m),54.13,12/08/2022,Women's 100m Freestyle LCM Female,ITA,Italy,"TARANTINO, Chiara",F,14/08/2003,,,101,102,871,Rome,ITA
2022 European Aquatics Championships (50m),54.13,11/08/2022,Women's 100m Freestyle LCM Female,ITA,Italy,"DI PIETRO, Silvia",F,06/04/1993,,,101,103,871,Rome,ITA
19th FINA World Championships Budapest 2022,54.13,22/06/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,101,104,871,Budapest,HUN
TYR Pro Swim Series Westmont 2022,54.13,03/03/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"CONNOLLY, Erika",F,27/08/1998,,,101,105,871,Westmont,USA
Meeting International FFN - Golden Tour 2,54.14,05/03/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,106,106,871,Marseille,FRA
Duel in the Pool 2022,54.15,21/08/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"WILSON, Madison",F,31/05/1994,,,107,107,870,Sydney,AUS
22nd Commonwealth Games 2022,54.15,01/08/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"ANDERSON, Freya",F,04/03/2001,,,107,108,870,Birmingham,GBR
Mare Nostrum - Meeting International de Canet-en-Roussillon 2022,54.16,29/05/2022,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,109,109,870,Canet-en-Roussillon,FRA
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2022,54.16,25/05/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,109,110,870,Barcelona,ESP
Phillips 66 International Team Trials 2022,54.16,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,109,111,870,Greensboro,USA
Phillips 66 International Team Trials 2022,54.16,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,109,112,870,Greensboro,USA
Australian National Championships (50m),54.17,18/05/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"NEALE, Leah",F,01/08/1995,,,113,113,869,Adelaide,AUS
Meeting International FFN - Golden Tour 2,54.17,05/03/2022,Women's 100m Freestyle LCM Female,FRA,France,"BONNET, Charlotte",F,14/02/1995,,,113,114,869,Marseille,FRA
2022 European Aquatics Championships (50m),54.18,12/08/2022,Women's 100m Freestyle LCM Female,ITA,Italy,"DI PIETRO, Silvia",F,06/04/1993,,,115,115,869,Rome,ITA
19th FINA World Championships Budapest 2022,54.18,22/06/2022,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,115,116,869,Budapest,HUN
Phillips 66 International Team Trials 2022,54.18,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"COMERFORD, Mallory",F,06/09/1997,,,115,117,869,Greensboro,USA
19th FINA World Championships Budapest 2022,54.19,22/06/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"ANDERSON, Freya",F,04/03/2001,,,118,118,868,Budapest,HUN
19th FINA World Championships Budapest 2022,54.19,18/06/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,118,119,868,Budapest,HUN
Mare Nostrum - Meeting International de Canet-en-Roussillon 2022,54.19,29/05/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,118,120,868,Canet-en-Roussillon,FRA
Phillips 66 International Team Trials 2022,54.19,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,118,121,868,Greensboro,USA
Australian National Championships (50m),54.21,18/05/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"NEALE, Leah",F,01/08/1995,,,122,122,867,Adelaide,AUS
2022 European Aquatics Championships (50m),54.22,11/08/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,123,123,867,Rome,ITA
Australian National Championships (50m),54.22,18/05/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"THROSSELL, Brianna",F,10/02/1996,,,123,124,867,Adelaide,AUS
Russian National Championships (50m),54.22,25/04/2022,Women's 100m Freestyle LCM Female,RUS,Russian Federation,"SURKOVA, Arina",F,17/07/1998,,,123,125,867,Kazan,RUS
19th FINA World Championships Budapest 2022,54.24,22/06/2022,Women's 100m Freestyle LCM Female,CYP,Cyprus,"ANTONIOU, Kalia",F,06/04/2000,,,126,126,866,Budapest,HUN
Mare Nostrum - Trofeu Internacional Ciutat de Barcelona 2022,54.24,25/05/2022,Women's 100m Freestyle LCM Female,CAN,Canada,"SANCHEZ, Kayla",F,07/04/2001,,,126,127,866,Barcelona,ESP
19th FINA World Championships Budapest 2022,54.25,22/06/2022,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,128,128,866,Budapest,HUN
19th FINA World Championships Budapest 2022,54.25,22/06/2022,Women's 100m Freestyle LCM Female,CYP,Cyprus,"ANTONIOU, Kalia",F,06/04/2000,,,128,129,866,Budapest,HUN
19th Mediterranean Games 2022,54.26,05/07/2022,Women's 100m Freestyle LCM Female,SLO,Slovenia,"SEGEL, Janja",F,17/06/2001,,,130,130,865,Oran,ALG
Eindhoven Qualification Meet 2022,54.26,09/04/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,130,131,865,Eindhoven,NED
Phillips 66 International Team Trials 2022,54.27,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"CONNOLLY, Erika",F,27/08/1998,,,132,132,865,Greensboro,USA
Meeting International FFN - Golden Tour 2,54.27,05/03/2022,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,132,133,865,Marseille,FRA
SA State Open & Multi Class Championships 2022 (50M),54.27,23/01/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"WILSON, Madison",F,31/05/1994,,,132,134,865,Adelaide,AUS
22nd Commonwealth Games 2022,54.28,01/08/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,135,135,864,Birmingham,GBR
Phillips 66 National Championships (50m) 2022,54.28,26/07/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"COMERFORD, Mallory",F,06/09/1997,,,135,136,864,Irvine,USA
19th FINA World Championships Budapest 2022,54.28,22/06/2022,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,135,137,864,Budapest,HUN
19th FINA World Championships Budapest 2022,54.28,22/06/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"CURZAN, Claire",F,30/06/2004,,,135,138,864,Budapest,HUN
Malmsten Swim Open Stockholm 2022,54.28,12/04/2022,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,135,139,864,Stockholm,SWE
McDonald's Queensland Championships 2022,54.29,12/12/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,140,140,864,Brisbane,AUS
Australian Age Championships 2022,54.30,14/04/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"CASEY, Hannah",F,27/04/2006,,,141,141,863,Adelaide,AUS
TYR Pro Swim Series San Antonio 2022,54.30,02/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"HINDS, Natalie",F,07/12/1993,,,141,142,863,San Antonio,USA
McDonald's Queensland Championships 2022,54.31,12/12/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,143,143,863,Brisbane,AUS
Australian National Championships (50m),54.31,18/05/2022,Women's 100m Freestyle LCM Female,AUS,Australia,"O'LEARY, Mia",F,02/11/2002,,,143,144,863,Adelaide,AUS
Phillips 66 International Team Trials 2022,54.32,26/04/2022,Women's 100m Freestyle LCM Female,USA,United States of America,"SMOLIGA, Olivia",F,12/10/1994,,,145,145,862,Greensboro,USA
Japan Open (50m) 2022,54.33,03/12/2022,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,146,146,862,Tokyo,JPN
2022 European Aquatics Championships (50m),54.33,11/08/2022,Women's 100m Freestyle LCM Female,GBR,Great Britain,"ANDERSON, Freya",F,04/03/2001,,,146,147,862,Rome,ITA
Q!-Cup,54.34,02/04/2022,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,148,148,861,Heidelberg,GER
19th FINA World Championships Budapest 2022,54.35,18/06/2022,Women's 100m Freestyle LCM Female,ISR,Israel,"GORBENKO, Anastasia",F,07/08/2003,,,149,149,861,Budapest,HUN
