meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Sette colli 2023,52.64,24/06/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,15,15,947,Rome,ITA
2023 Australian Trials,52.64,17/06/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,15,16,947,Melbourne,AUS
Australian National Championships (50m),52.64,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,15,17,947,Gold Coast,AUS
World Aquatics Championships - Fukuoka 2023,52.71,28/07/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,18,18,944,Fukuoka,JPN
2023 Hancock Championships,52.76,11/12/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,19,19,941,Brisbane,AUS
World Aquatics Championships - Fukuoka 2023,52.81,28/07/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,20,20,938,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,52.82,27/07/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,21,21,938,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,52.83,28/07/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,22,22,937,Fukuoka,JPN
Mare Nostrum Canet 2023,52.85,14/05/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,23,23,936,Canet-en-Roussillon,FRA
World Aquatics Championships - Fukuoka 2023,52.86,27/07/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,24,24,936,Fukuoka,JPN
2023 Australian Trials,52.86,17/06/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,24,25,936,Melbourne,AUS
Mare Nostrum MON 2023,52.88,21/05/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,26,26,935,Monaco,MON
World Aquatics Championships - Fukuoka 2023,52.89,23/07/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,27,27,934,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,52.90,27/07/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,28,28,934,Fukuoka,JPN
2023 Phillips 66,52.92,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,29,29,932,Indianapolis,USA
Toyota USA Open 2023,52.94,02/12/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,30,30,931,Greensboro,USA
Rotterdam 2023,52.96,02/12/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,31,31,930,Rotterdam,NED
2023 Phillips 66,52.98,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,32,32,929,Indianapolis,USA
NED Nationals 2023,52.98,10/06/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,32,33,929,Amersfoort,NED
Malmsten Stockholm 2023,52.99,16/04/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,34,34,929,Stockholm,SWE
World Aquatics Championships - Fukuoka 2023,53.00,27/07/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,35,35,928,Fukuoka,JPN
2023 Hancock Championships,53.03,11/12/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,36,36,927,Brisbane,AUS
2023 Hancock Championships,53.03,11/12/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,36,37,927,Brisbane,AUS
2023 CHN Championships,53.05,10/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,38,38,926,Jinan,CHN
Sette colli 2023,53.05,24/06/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,38,39,926,Rome,ITA
2023 Australian Trials,53.05,17/06/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,38,40,926,Melbourne,AUS
2023 Australian Trials,53.06,17/06/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,41,41,925,Melbourne,AUS
2023 Australian Trials,53.09,17/06/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,42,42,924,Melbourne,AUS
Festival of Sports 2023,53.10,16/04/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,43,43,923,Hong Kong,HKG
Eindhoven 2023,53.10,08/04/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,43,44,923,Eindhoven,NED
19th Asian Games 2023,53.11,26/09/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,45,45,922,Hangzhou,CHN
2023 Phillips 66,53.11,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,45,46,922,Indianapolis,USA
NSW State Open Championships 2023,53.12,10/03/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,47,47,922,Sydney,AUS
2023 Phillips 66,53.14,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,48,48,921,Indianapolis,USA
World Aquatics Championships - Fukuoka 2023,53.15,27/07/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,49,49,920,Fukuoka,JPN
Toyota USA Open 2023,53.17,02/12/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,50,50,919,Greensboro,USA
Australian National Championships (50m),53.22,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,51,51,917,Gold Coast,AUS
2023 Hancock Championships,53.23,11/12/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,52,52,916,Brisbane,AUS
World Aquatics Swimming World Cup 2023 - Budapest,53.25,22/10/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,53,53,915,Budapest,HUN
World Aquatics Championships - Fukuoka 2023,53.25,27/07/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,53,54,915,Fukuoka,JPN
World Aquatics Swimming World Cup 2023 - Berlin,53.26,08/10/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,55,55,915,Berlin,GER
2023 TYR Pro Series CA,53.26,18/05/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,55,56,915,Mission Viejo,USA
Chinese Spring National Championships (50m),53.26,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,55,57,915,Hangzhou,CHN
2023 Hancock Championships,53.27,11/12/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,58,58,914,Brisbane,AUS
2023 Phillips 66,53.28,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"SMOLIGA, Olivia",F,12/10/1994,,,59,59,914,Indianapolis,USA
2023 Phillips 66,53.31,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"SMOLIGA, Olivia",F,12/10/1994,,,60,60,912,Indianapolis,USA
World Aquatics Swimming World Cup 2023 - Athens,53.32,15/10/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,61,61,912,Athens,GRE
31st Universiade  2023,53.34,03/08/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,62,62,911,Chengdu,CHN
World Aquatics Championships - Fukuoka 2023,53.34,28/07/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,62,63,911,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,53.36,27/07/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,64,64,910,Fukuoka,JPN
2023 TYR Pro Series IL,53.36,15/04/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,64,65,910,Westmont,USA
2023 Hancock Championships,53.37,11/12/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,66,66,909,Brisbane,AUS
World Aquatics Championships - Fukuoka 2023,53.38,27/07/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"DOUGLASS, Kate",F,17/11/2001,,,67,67,909,Fukuoka,JPN
2023 TYR Pro Series FL,53.38,02/03/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,67,68,909,Fort Lauderdale,USA
World Aquatics Swimming World Cup 2023 - Budapest,53.39,22/10/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,69,69,908,Budapest,HUN
World Aquatics Swimming World Cup 2023 - Berlin,53.39,08/10/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,69,70,908,Berlin,GER
World Aquatics Championships - Fukuoka 2023,53.39,23/07/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,69,71,908,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,53.40,27/07/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,72,72,908,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,53.41,27/07/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"COLEMAN, Michelle",F,31/10/1993,,,73,73,907,Fukuoka,JPN
2023 Phillips 66,53.41,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,73,74,907,Indianapolis,USA
World Aquatics Swimming World Cup 2023 - Budapest,53.42,22/10/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,75,75,907,Budapest,HUN
2023 Australian Trials,53.42,17/06/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"WILSON, Madison",F,31/05/1994,,,75,76,907,Melbourne,AUS
Mare Nostrum Canet 2023,53.42,14/05/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,75,77,907,Canet-en-Roussillon,FRA
World Aquatics Swimming World Cup 2023 - Budapest,53.43,22/10/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,78,78,906,Budapest,HUN
Sette colli 2023,53.43,24/06/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,78,79,906,Rome,ITA
Giant Open Final,53.44,18/03/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,80,80,905,Saint Germain en Laye,FRA
Mare Nostrum BCN 2023,53.45,17/05/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,81,81,905,Barcelona,ESP
Australian National Championships (50m),53.46,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,82,82,904,Gold Coast,AUS
GBR Championships 2023,53.48,07/04/2023,Women's 100m Freestyle LCM Female,GBR,Great Britain,"ANDERSON, Freya",F,04/03/2001,,,83,83,903,Sheffield,GBR
Sette colli 2023,53.49,24/06/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,84,84,903,Rome,ITA
2023 Phillips 66,53.51,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"PARKER, Maxine",F,14/06/2002,,,85,85,902,Indianapolis,USA
Mare Nostrum MON 2023,53.52,21/05/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,86,86,901,Monaco,MON
Australian National Championships (50m),53.52,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"O'CALLAGHAN, Mollie",F,02/04/2004,,,86,87,901,Gold Coast,AUS
GBR Championships 2023,53.52,07/04/2023,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,86,88,901,Sheffield,GBR
Toyota USA Open 2023,53.53,02/12/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,89,89,901,Greensboro,USA
Mare Nostrum BCN 2023,53.53,17/05/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,89,90,901,Barcelona,ESP
World Aquatics Championships - Fukuoka 2023,53.55,23/07/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,91,91,900,Fukuoka,JPN
2023 Australian Trials,53.55,17/06/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"WILSON, Madison",F,31/05/1994,,,91,92,900,Melbourne,AUS
Giant Open 1st Event (50m),53.55,12/03/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"SJOESTROEM, Sarah",F,17/08/1993,,,91,93,900,Marseille,FRA
NSW State Open Championships 2023,53.55,10/03/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,91,94,900,Sydney,AUS
2023 CHN Championships,53.57,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,95,95,899,Jinan,CHN
World Aquatics Championships - Fukuoka 2023,53.59,27/07/2023,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,96,96,898,Fukuoka,JPN
World Aquatics Swimming World Cup 2023 - Athens,53.60,15/10/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,97,97,897,Athens,GRE
Giant Open Final,53.60,18/03/2023,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,97,98,897,Saint Germain en Laye,FRA
World Aquatics Swimming World Cup 2023 - Berlin,53.61,08/10/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,99,99,897,Berlin,GER
2023 CHN Championships,53.62,10/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,100,100,896,Jinan,CHN
2023 CHN Championships,53.64,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,101,101,895,Jinan,CHN
Pan American Games 2023,53.64,23/10/2023,Women's 100m Freestyle LCM Female,CAN,Canada,"MAC NEIL, Margaret",F,26/02/2000,,,101,102,895,Santiago,CHI
2023 Phillips 66,53.64,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WALSH, Gretchen",F,29/01/2003,,,101,103,895,Indianapolis,USA
2023 TYR Pro Series IL,53.64,15/04/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,101,104,895,Westmont,USA
Toyota USA Open 2023,53.65,02/12/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"MANUEL, Simone",F,02/08/1996,,,105,105,895,Greensboro,USA
NSW State Open Championships 2023,53.65,10/03/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,105,106,895,Sydney,AUS
TYR Pro Swim Series Knoxville 2023,53.65,14/01/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,105,107,895,Knoxville,USA
World Aquatics Championships - Fukuoka 2023,53.67,27/07/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,108,108,894,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,53.67,23/07/2023,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,108,109,894,Fukuoka,JPN
2023 Phillips 66,53.67,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"HUSKE, Torri",F,07/12/2002,,,108,110,894,Indianapolis,USA
World Aquatics Junior Swimming Championships 2023,53.71,06/09/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"WUNSCH, Olivia",F,31/05/2006,,,111,111,892,Netanya,ISR
2023 TYR Pro Series CA,53.71,18/05/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,111,112,892,Mission Viejo,USA
World Aquatics Swimming World Cup 2023 - Berlin,53.72,08/10/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,113,113,891,Berlin,GER
World Aquatics Championships - Fukuoka 2023,53.72,27/07/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"COLEMAN, Michelle",F,31/10/1993,,,113,114,891,Fukuoka,JPN
Australian National Championships (50m),53.72,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"JACK, Shayna",F,06/11/1998,,,113,115,891,Gold Coast,AUS
2023 Hancock Championships,53.73,11/12/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,116,116,891,Brisbane,AUS
2023 Phillips 66,53.73,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"SIMS, Bella",F,25/05/2005,,,116,117,891,Indianapolis,USA
Mare Nostrum BCN 2023,53.73,17/05/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,116,118,891,Barcelona,ESP
2023 Phillips 66,53.75,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"DE LOOF, Catie",F,12/02/1997,,,119,119,890,Indianapolis,USA
Mare Nostrum Canet 2023,53.76,14/05/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,120,120,889,Canet-en-Roussillon,FRA
World Aquatics Championships - Fukuoka 2023,53.77,23/07/2023,Women's 100m Freestyle LCM Female,CAN,Canada,"MAC NEIL, Margaret",F,26/02/2000,,,121,121,889,Fukuoka,JPN
2023 Australian Trials,53.77,17/06/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,121,122,889,Melbourne,AUS
Mare Nostrum Canet 2023,53.78,14/05/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,123,123,888,Canet-en-Roussillon,FRA
Australian National Championships (50m),53.78,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,123,124,888,Gold Coast,AUS
Australian National Championships (50m),53.78,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"WILSON, Madison",F,31/05/1994,,,123,125,888,Gold Coast,AUS
Toyota USA Open 2023,53.80,02/12/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,126,126,887,Greensboro,USA
Sette colli 2023,53.81,24/06/2023,Women's 100m Freestyle LCM Female,GBR,Great Britain,"HOPKIN, Anna",F,24/04/1996,,,127,127,887,Rome,ITA
French Elite 2023,53.81,14/06/2023,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,127,128,887,Rennes,FRA
Australian National Championships (50m),53.81,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"MCKEON, Emma",F,24/05/1994,,,127,129,887,Gold Coast,AUS
World Aquatics Championships - Fukuoka 2023,53.82,27/07/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,130,130,886,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,53.83,28/07/2023,Women's 100m Freestyle LCM Female,SWE,Sweden,"COLEMAN, Michelle",F,31/10/1993,,,131,131,886,Fukuoka,JPN
World Aquatics Championships - Fukuoka 2023,53.83,27/07/2023,Women's 100m Freestyle LCM Female,FRA,France,"WATTEL, Marie",F,02/06/1997,,,131,132,886,Fukuoka,JPN
2023 TYR Pro Series FL,53.83,02/03/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"WEITZEIL, Abbey",F,03/12/1996,,,131,133,886,Fort Lauderdale,USA
Giant Open 1st Event (50m),53.84,12/03/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,134,134,885,Marseille,FRA
Chinese Spring National Championships,53.85,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,135,135,885,Qingdao,CHN
World Aquatics Swimming World Cup 2023 - Berlin,53.86,08/10/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,136,136,884,Berlin,GER
World Aquatics Swimming World Cup 2023 - Berlin,53.86,08/10/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Bronte",F,14/05/1994,,,136,137,884,Berlin,GER
19th Asian Games 2023,53.86,24/09/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,136,138,884,Hangzhou,CHN
Giant Open 1st Event (50m),53.86,12/03/2023,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,136,139,884,Marseille,FRA
Chinese Spring National Championships (50m),53.87,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,140,140,884,Hangzhou,CHN
World Aquatics Swimming World Cup 2023 - Athens,53.88,15/10/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"CAMPBELL, Cate",F,20/05/1992,,,141,141,883,Athens,GRE
Giant Open 1st Event (50m),53.90,12/03/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,142,142,882,Marseille,FRA
19th Asian Games 2023,53.91,26/09/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,143,143,882,Hangzhou,CHN
2023 Phillips 66,53.91,27/06/2023,Women's 100m Freestyle LCM Female,USA,United States of America,"DE LOOF, Catie",F,12/02/1997,,,143,144,882,Indianapolis,USA
Mare Nostrum Canet 2023,53.91,14/05/2023,Women's 100m Freestyle LCM Female,NED,Netherlands,"STEENBERGEN, Marrit",F,11/01/2000,,,143,145,882,Canet-en-Roussillon,FRA
Australian National Championships (50m),53.91,17/04/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,143,146,882,Gold Coast,AUS
NSW State Open Championships 2023,53.91,10/03/2023,Women's 100m Freestyle LCM Female,AUS,Australia,"HARRIS, Meg",F,07/03/2002,,,143,147,882,Sydney,AUS
World Aquatics Championships - Fukuoka 2023,53.92,27/07/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,148,148,882,Fukuoka,JPN
French Elite 2023,53.92,14/06/2023,Women's 100m Freestyle LCM Female,FRA,France,"GASTALDELLO, Beryl",F,16/02/1995,,,148,149,882,Rennes,FRA
Russian National Swimming Cup Final,53.93,27/07/2023,Women's 100m Freestyle LCM Female,RUS,Russian Federation,"KAMENEVA, Mariia",F,27/05/1999,,,150,150,881,Kazan,RUS
