meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Korean National Trials 2023,49.04,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"LEE, Hojoon",M,14/02/2001,,,65,67,872,Gimcheon,KOR
Inter College Swimming Championships 2023,49.05,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"YANAGIMOTO, Konosuke",M,24/11/2003,,,68,68,871,Tokyo,JPN
Chinese Spring National Championships (50m),49.05,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Changhao",M,01/08/2002,,,68,69,871,Hangzhou,CHN
2023 JPN Championships,49.05,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,68,70,871,Tokyo,JPN
Chinese Spring National Championships,49.07,19/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Changhao",M,01/08/2002,,,71,71,870,Qingdao,CHN
World Aquatics Championships - Fukuoka 2023,49.08,26/07/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"TAN, Jonathan Eu Jin",M,11/03/2002,,,72,72,870,Fukuoka,JPN
2023 JPN Championships,49.08,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"NAKAMURA, Katsumi",M,21/02/1994,,,72,73,870,Tokyo,JPN
Japan Open 2023,49.10,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"NAKAMURA, Katsumi",M,21/02/1994,,,74,74,869,Tokyo,JPN
19th Asian Games 2023,49.10,24/09/2023,Men's 100m Freestyle LCM Male,KAZ,Kazakhstan,"MUSSIN, Adilbek",M,04/10/1999,,,74,75,869,Hangzhou,CHN
53rd  SGP Age Group 2023,49.10,18/03/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"LEE, Mikkel",M,12/12/2002,,,74,76,869,Singapore,SGP
2023 CHN Championships,49.12,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIU, Wudi",M,28/07/2005,,,77,77,868,Jinan,CHN
2023 CHN Championships,49.12,10/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Haoyu",M,27/07/2005,,,77,78,868,Jinan,CHN
19th Asian Games 2023,49.12,28/09/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,77,79,868,Hangzhou,CHN
19th Asian Games 2023,49.12,24/09/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"TAN, Jonathan Eu Jin",M,11/03/2002,,,77,80,868,Hangzhou,CHN
19th Asian Games 2023,49.13,28/09/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"TAN, Jonathan Eu Jin",M,11/03/2002,,,81,81,867,Hangzhou,CHN
Chinese Spring National Championships (50m),49.13,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"PAN, Zhanle",M,04/08/2004,,,81,82,867,Hangzhou,CHN
SGP Championships 2023,49.14,21/06/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"LEE, Mikkel",M,12/12/2002,,,83,83,867,Singapore,SGP
Mare Nostrum MON 2023,49.16,20/05/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,84,84,866,Monaco,MON
2023 JPN Championships,49.16,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"KAWANE, Masahiro",M,18/07/1999,,,84,85,866,Tokyo,JPN
World Aquatics Swimming World Cup 2023 - Berlin,49.17,07/10/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,86,86,865,Berlin,GER
19th Asian Games 2023,49.18,24/09/2023,Men's 100m Freestyle LCM Male,KAZ,Kazakhstan,"MUSSIN, Adilbek",M,04/10/1999,,,87,87,865,Hangzhou,CHN
2023 CHN Championships,49.19,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Juner",M,17/02/2004,,,88,88,864,Jinan,CHN
National Games - Swimming Competition,49.19,23/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"SEKI, Kaiya",M,24/12/1999,,,88,89,864,Kagoshima,JPN
Japan Open 2023,49.20,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,90,90,863,Tokyo,JPN
Inter College Swimming Championships 2023,49.20,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"HARA, Takaki",M,20/08/2003,,,90,91,863,Tokyo,JPN
Chinese Spring National Championships,49.20,19/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Changhao",M,01/08/2002,,,90,92,863,Qingdao,CHN
World Aquatics Championships - Fukuoka 2023,49.21,23/07/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"LEE, Hojoon",M,14/02/2001,,,93,93,863,Fukuoka,JPN
SGP Championships 2023,49.21,22/06/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"TAN, Jonathan Eu Jin",M,11/03/2002,,,93,94,863,Singapore,SGP
2023 JPN Championships,49.22,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MIZOHATA, Juran",M,20/04/1998,,,95,95,862,Tokyo,JPN
Inter College Swimming Championships 2023,49.23,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"YANAGIMOTO, Konosuke",M,24/11/2003,,,96,96,862,Tokyo,JPN
Chinese Spring National Championships (50m),49.23,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"JI, Yicun",M,21/02/2005,,,96,97,862,Hangzhou,CHN
19th Asian Games 2023,49.24,24/09/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"LEE, Hojoon",M,14/02/2001,,,98,98,861,Hangzhou,CHN
Chinese Spring National Championships (50m),49.24,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HONG, Jinquan",M,23/03/2003,,,98,99,861,Hangzhou,CHN
Japan Open 2023,49.25,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MANO, Hidenari",M,06/07/2000,,,100,100,861,Tokyo,JPN
32nd SEA Games,49.25,06/05/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"TAN, Jonathan Eu Jin",M,11/03/2002,,,100,101,861,Phnom Penh,CAM
32nd Southeast Asian Games 2023,49.25,06/05/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"TAN, Jonathan Eu Jin",M,11/03/2002,,,100,102,861,Tarlac,PHI
Mare Nostrum BCN 2023,49.26,18/05/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,103,103,860,Barcelona,ESP
19th Asian Games 2023,49.27,24/09/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,104,104,860,Hangzhou,CHN
19th Asian Games 2023,49.28,24/09/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,105,105,859,Hangzhou,CHN
2023 JPN Championships,49.28,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MIZOHATA, Juran",M,20/04/1998,,,105,106,859,Tokyo,JPN
Japan Open 2023,49.30,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,107,107,858,Tokyo,JPN
Chinese Spring National Championships,49.30,19/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HONG, Jinquan",M,23/03/2003,,,107,108,858,Qingdao,CHN
Japan Open 2023,49.31,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"NAKAMURA, Katsumi",M,21/02/1994,,,109,109,858,Tokyo,JPN
Inter College Swimming Championships 2023,49.31,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,109,110,858,Tokyo,JPN
Korean National Trials 2023,49.31,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"JI, Yuchan",M,24/08/2002,,,109,111,858,Gimcheon,KOR
2023 CHN Championships,49.33,10/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Mingjie",M,03/07/2003,,,112,112,857,Jinan,CHN
Chinese Spring National Championships,49.33,23/03/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HONG, Jinquan",M,23/03/2003,,,112,113,857,Qingdao,CHN
2024 KOR Trials,49.34,24/11/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"LEE, Yooyeon",M,04/09/2000,,,114,114,856,Gimcheon,KOR
Toyota USA Open 2023,49.36,02/12/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"LEE, Mikkel",M,12/12/2002,,,115,115,855,Greensboro,USA
2024 KOR Trials,49.38,24/11/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"YANG, Jaehoon",M,07/05/1998,,,116,116,854,Gimcheon,KOR
World Aquatics Swimming World Cup 2023 - Berlin,49.38,07/10/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,116,117,854,Berlin,GER
2023 JPN Championships,49.38,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"SEKI, Kaiya",M,24/12/1999,,,116,118,854,Tokyo,JPN
19th Asian Games 2023,49.40,28/09/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"YANG, Jaehoon",M,07/05/1998,,,119,119,853,Hangzhou,CHN
2023 JPN Championships,49.41,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"KAWANE, Masahiro",M,18/07/1999,,,120,120,853,Tokyo,JPN
Korean National Trials 2023,49.41,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"JI, Yuchan",M,24/08/2002,,,120,121,853,Gimcheon,KOR
Japan Open 2023,49.42,30/11/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MURASA, Tatsuya",M,27/03/2007,,,122,122,852,Tokyo,JPN
Korean National Trials 2023,49.43,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"LEE, Yooyeon",M,04/09/2000,,,123,123,851,Gimcheon,KOR
2023 CHN Championships,49.44,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIU, Wudi",M,28/07/2005,,,124,124,851,Jinan,CHN
19th Asian Games 2023,49.44,28/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"TANAKA, Taikan",M,25/04/2001,,,124,125,851,Hangzhou,CHN
2023 JPN Championships,49.44,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"TANAKA, Taikan",M,25/04/2001,,,124,126,851,Tokyo,JPN
2023 JPN Championships,49.44,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"SEKI, Kaiya",M,24/12/1999,,,124,127,851,Tokyo,JPN
53rd  SGP Age Group 2023,49.44,14/03/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"TAN, Jonathan Eu Jin",M,11/03/2002,,,124,128,851,Singapore,SGP
2023 CHN Championships,49.45,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HONG, Jinquan",M,23/03/2003,,,129,129,850,Jinan,CHN
2024 KOR Trials,49.46,24/11/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"KIM, Minjoon",M,11/02/2004,,,130,130,850,Gimcheon,KOR
Korean National Trials 2023,49.46,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"KIM, Jihun",M,15/05/2000,,,130,131,850,Gimcheon,KOR
Toyota USA Open 2023,49.47,02/12/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"LEE, Mikkel",M,12/12/2002,,,132,132,849,Greensboro,USA
Inter College Swimming Championships 2023,49.48,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"HARA, Takaki",M,20/08/2003,,,133,133,849,Tokyo,JPN
19th Asian Games 2023,49.50,24/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,134,134,848,Hangzhou,CHN
31st Universiade  2023,49.50,04/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MIZOHATA, Juran",M,20/04/1998,,,134,135,848,Chengdu,CHN
2023 JPN Championships,49.50,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"TANAKA, Taikan",M,25/04/2001,,,134,136,848,Tokyo,JPN
Chinese Spring National Championships (50m),49.53,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Changhao",M,01/08/2002,,,137,137,846,Hangzhou,CHN
Korean National Trials 2023,49.53,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"YANG, Jaehoon",M,07/05/1998,,,137,138,846,Gimcheon,KOR
National Games - Swimming Competition,49.54,23/09/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"EHARA, Naito",M,30/07/1993,,,139,139,846,Kagoshima,JPN
Inter College Swimming Championships 2023,49.54,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"KIMOTO, Kenta",M,27/09/2001,,,139,140,846,Tokyo,JPN
Chinese Spring National Championships (50m),49.54,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"ZHANG, Ziyang",M,01/01/2001,,,139,141,846,Hangzhou,CHN
2023 JPN Championships,49.55,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"ISHIZAKI, Keisuke",M,06/08/2000,,,142,142,845,Tokyo,JPN
2023 CHN Championships,49.56,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Mingjie",M,03/07/2003,,,143,143,845,Jinan,CHN
2023 CHN Championships,49.57,13/12/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIN, Tao",M,30/03/2001,,,144,144,844,Jinan,CHN
2023 JPN Championships,49.57,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"SHIOURA, Shinri",M,26/11/1991,,,144,145,844,Tokyo,JPN
2023 JPN Championships,49.57,06/04/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"MANO, Hidenari",M,06/07/2000,,,144,146,844,Tokyo,JPN
Korean National Trials 2023,49.57,26/03/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"YANG, Jaehoon",M,07/05/1998,,,144,147,844,Gimcheon,KOR
Inter College Swimming Championships 2023,49.58,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"KIMOTO, Kenta",M,27/09/2001,,,148,148,844,Tokyo,JPN
Chinese Spring National Championships (50m),49.59,01/05/2023,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HONG, Jinquan",M,23/03/2003,,,149,149,843,Hangzhou,CHN
Inter College Swimming Championships 2023,49.60,31/08/2023,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,150,150,843,Tokyo,JPN
53rd  SGP Age Group 2023,49.60,14/03/2023,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,150,151,843,Singapore,SGP
2024 KOR Trials,49.62,24/11/2023,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"JI, Yuchan",M,24/08/2002,,,152,152,842,Gimcheon,KOR
