meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
2025 Chinese National Championships (50m),49.21,20/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"JI, Xinjie",M,27/10/1997,,,89,90,838,Shenzhen,CHN
2025 Japan National Swimming Championships (50m),49.21,22/03/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Shuya",M,10/05/2000,,,89,91,838,Tokyo,JPN
2025 FISU World University Games,49.22,20/07/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"HARA, Takaki",M,20/08/2003,,,92,92,837,Berlin,GER
2025 Japan National Swimming Championships (50m),49.22,22/03/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MITSUNAGA, Shoon",M,28/06/2005,,,92,93,837,Tokyo,JPN
2025 Japan National Swimming Championships (50m),49.22,22/03/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MURASA, Tatsuya",M,27/03/2007,,,92,94,837,Tokyo,JPN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.24,13/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Haoyu",M,27/07/2005,,,95,95,836,Shenzhen,CHN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.25,10/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Mingjie",M,03/07/2003,,,96,96,836,Shenzhen,CHN
2025 China Spring National Championships (50m),49.26,21/03/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HE, Junyi",M,02/08/1997,,,97,97,835,Qingdao,CHN
2025 Japan Open (50m),49.27,29/11/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Shuya",M,10/05/2000,,,98,98,835,Tokyo,JPN
2025 Inter College Championships (50m),49.27,05/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"HASUNUMA, Ryosuke",M,29/01/2005,,,98,99,835,Tokyo,JPN
2025 Japan Open (50m),49.29,29/11/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,100,100,834,Tokyo,JPN
11th Asian Aquatics Championships 2025 (50m),49.30,01/10/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Haoyu",M,27/07/2005,,,101,101,833,Ahmedabad,IND
2025 China National Championship (50m),49.30,05/09/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Juner",M,17/02/2004,,,101,102,833,Chengdu,CHN
2025 Chinese National Championships (50m),49.30,21/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"JI, Xinjie",M,27/10/1997,,,101,103,833,Shenzhen,CHN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.31,10/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"SHENGKAI, Wu",M,01/02/2005,,,104,104,833,Shenzhen,CHN
2025 Chinese National Championships (50m),49.31,17/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"TAO, Guannan",M,23/04/2004,,,104,105,833,Shenzhen,CHN
2025 Japan National Swimming Championships (50m),49.31,22/03/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"SEKI, Kaiya",M,24/12/1999,,,104,106,833,Tokyo,JPN
2025 Japan Open (50m),49.33,29/11/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,107,107,832,Tokyo,JPN
2025 Inter College Championships (50m),49.34,05/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MORI, Takumi",M,05/11/2003,,,108,108,831,Tokyo,JPN
World Aquatics Junior Swimming Championships 2025,49.34,19/08/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"KURODA, Kazusa",M,21/06/2007,,,108,109,831,Otopeni,ROU
World Aquatics Junior Swimming Championships 2025,49.34,19/08/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"KURODA, Kazusa",M,21/06/2007,,,108,110,831,Otopeni,ROU
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.35,13/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"SHENGKAI, Wu",M,01/02/2005,,,111,111,831,Shenzhen,CHN
KB Financial Korea Swimming Championships,49.35,24/03/2025,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"LEE, Yooyeon",M,04/09/2000,,,111,112,831,Gimcheon,KOR
2025 Inter College Championships (50m),49.36,04/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"YANAGIMOTO, Konosuke",M,24/11/2003,,,113,113,830,Tokyo,JPN
2025 Inter College Championships (50m),49.36,04/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"HARA, Takaki",M,20/08/2003,,,113,114,830,Tokyo,JPN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.37,13/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HE, Junyi",M,02/08/1997,,,115,115,830,Shenzhen,CHN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.38,13/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"JUNTAO, Lu",M,07/09/2007,,,116,116,829,Shenzhen,CHN
2025 Chinese National Championships (50m),49.38,20/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIU, Wudi",M,28/07/2005,,,116,117,829,Shenzhen,CHN
2025 China Spring National Championships (50m),49.38,21/03/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"SHEN, Jiahao",M,17/05/2001,,,116,118,829,Qingdao,CHN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.39,13/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIU, Wudi",M,28/07/2005,,,119,119,829,Shenzhen,CHN
2025 Chinese National Championships (50m),49.39,20/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"HE, Yubo",M,30/09/2005,,,119,120,829,Shenzhen,CHN
2025 China National Championship (50m),49.40,09/09/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"SHEN, Jiahao",M,17/05/2001,,,121,121,828,Chengdu,CHN
2025 Inter College Championships (50m),49.40,05/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUSHITA, Tomoyuki",M,01/08/2005,,,121,122,828,Tokyo,JPN
2025 Japan National Swimming Championships (50m),49.40,22/03/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,121,123,828,Tokyo,JPN
2025 Japan National Swimming Championships (50m),49.40,22/03/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Shuya",M,10/05/2000,,,121,124,828,Tokyo,JPN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.41,10/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"ZHAO, Jiayue",M,22/10/2006,,,125,125,828,Shenzhen,CHN
2025 Japan National Swimming Championships (50m),49.41,22/03/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"GOMI, Tomonobu",M,15/11/2002,,,125,126,828,Tokyo,JPN
2025 China Spring National Championships (50m),49.42,21/03/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"SHEN, Jiahao",M,17/05/2001,,,127,127,827,Qingdao,CHN
2025 Japan National Swimming Championships (50m),49.43,22/03/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"TANAKA, Taikan",M,25/04/2001,,,128,128,827,Tokyo,JPN
2025 Japan Open (50m),49.44,29/11/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"YANAGIMOTO, Konosuke",M,24/11/2003,,,129,129,826,Tokyo,JPN
79th Japan Games (50m),49.44,14/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"HARA, Takaki",M,20/08/2003,,,129,130,826,Kusatsu,JPN
33rd South East Asian Games 2025 (50m),49.45,10/12/2025,Men's 100m Freestyle LCM Male,SGP,Singapore,"QUAH, Zheng Wen",M,29/09/1996,,,131,131,826,Bangkok,THA
2025 Chinese National Championships (50m),49.45,20/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"ZHAO, Jiayue",M,22/10/2006,,,131,132,826,Shenzhen,CHN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),49.46,13/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LUO, Junwu",M,13/05/2006,,,133,133,825,Shenzhen,CHN
11th Asian Aquatics Championships 2025 (50m),49.46,30/09/2025,Men's 100m Freestyle LCM Male,QAT,Qatar,"HASSAN, Ali Tamer",M,24/04/2006,,,133,134,825,Ahmedabad,IND
2025 China National Championship (50m),49.46,08/09/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIU, Wudi",M,28/07/2005,,,133,135,825,Chengdu,CHN
2025 FISU World University Games,49.46,20/07/2025,Men's 100m Freestyle LCM Male,IND,India,"NATARAJ, Srihari",M,16/01/2001,,,133,136,825,Berlin,GER
79th Japan Games (50m),49.47,14/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MATSUMOTO, Katsuhiro",M,28/02/1997,,,137,137,825,Kusatsu,JPN
79th Japan Games (50m),49.47,14/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MORI, Takumi",M,05/11/2003,,,137,138,825,Kusatsu,JPN
Mare Nostrum Monaco,49.48,17/05/2025,Men's 100m Freestyle LCM Male,QAT,Qatar,"SAYED, Ali",M,24/04/2006,,,139,139,824,Monaco,MON
79th Japan Games (50m),49.49,14/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"KURODA, Kazusa",M,21/06/2007,,,140,140,824,Kusatsu,JPN
World Aquatics Championships - Singapore 2025,49.49,30/07/2025,Men's 100m Freestyle LCM Male,QAT,Qatar,"SAYED, Ali",M,24/04/2006,,,140,141,824,Singapore,SGP
2025 Japan Open (50m),49.50,29/11/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"KURODA, Kazusa",M,21/06/2007,,,142,142,823,Tokyo,JPN
79th Japan Games (50m),49.50,14/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"MORI, Takumi",M,05/11/2003,,,142,143,823,Kusatsu,JPN
2025 China National Championship (50m),49.50,08/09/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"ZHAO, Jiayue",M,22/10/2006,,,142,144,823,Chengdu,CHN
2025 Inter College Championships (50m),49.50,04/09/2025,Men's 100m Freestyle LCM Male,JPN,Japan,"HASUNUMA, Ryosuke",M,29/01/2005,,,142,145,823,Tokyo,JPN
2025 Canadian Trials (50m),49.51,10/06/2025,Men's 100m Freestyle LCM Male,QAT,Qatar,"SAYED, Ali",M,24/04/2006,,,146,146,823,Victoria,CAN
