meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Inter College Swimming Championships 2023,54.11,31/08/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,36,36,872,Tokyo,JPN
World Aquatics Championships - Fukuoka 2023,54.11,27/07/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,36,37,872,Fukuoka,JPN
2023 Hancock Championships,54.12,11/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,38,38,872,Brisbane,AUS
Chinese Spring National Championships,54.14,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,39,39,871,Qingdao,CHN
Chinese Spring National Championships (50m),54.16,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WU, Qingfeng",F,28/01/2003,,,40,40,870,Hangzhou,CHN
Sette colli 2023,54.17,24/06/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,41,41,869,Rome,ITA
2023 JPN Championships,54.17,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,41,42,869,Tokyo,JPN
World Aquatics Championships - Fukuoka 2023,54.20,23/07/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,43,43,868,Fukuoka,JPN
2023 CHN Championships,54.21,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,44,44,867,Jinan,CHN
Toyota USA Open 2023,54.22,02/12/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,45,45,867,Greensboro,USA
Inter College Swimming Championships 2023,54.22,31/08/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,45,46,867,Tokyo,JPN
19th Asian Games 2023,54.27,26/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,47,47,865,Hangzhou,CHN
19th Asian Games 2023,54.27,26/09/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,47,48,865,Hangzhou,CHN
2023 JPN Championships,54.31,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,49,49,863,Tokyo,JPN
19th Asian Games 2023,54.32,24/09/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Bingjie",F,03/03/2002,,,50,50,862,Hangzhou,CHN
2023 CHN Championships,54.34,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,51,51,861,Jinan,CHN
Chinese Spring National Championships (50m),54.35,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHU, Menghui",F,23/03/1999,,,52,52,861,Hangzhou,CHN
19th Asian Games 2023,54.40,24/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,53,53,858,Hangzhou,CHN
31st Universiade  2023,54.40,01/08/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Bingjie",F,03/03/2002,,,53,54,858,Chengdu,CHN
World Aquatics Swimming World Cup 2023 - Budapest,54.42,22/10/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,55,55,857,Budapest,HUN
Chinese Spring National Championships (50m),54.44,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,56,56,856,Hangzhou,CHN
World Aquatics Championships - Fukuoka 2023,54.45,27/07/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,57,57,856,Fukuoka,JPN
Japan Open 2023,54.47,02/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,58,58,855,Tokyo,JPN
Chinese Spring National Championships,54.47,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,58,59,855,Qingdao,CHN
2024 KOR Trials,54.49,24/11/2023,Women's 100m Freestyle LCM Female,KOR,Republic of Korea,"HUR, Yeonkyung",F,16/12/2005,,,60,60,854,Gimcheon,KOR
World Aquatics Championships - Fukuoka 2023,54.51,23/07/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,61,61,853,Fukuoka,JPN
2023 JPN Championships,54.51,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"SHIRAI, Rio",F,10/09/1999,,,61,62,853,Tokyo,JPN
World Aquatics Swimming World Cup 2023 - Athens,54.52,15/10/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,63,63,853,Athens,GRE
19th Asian Games 2023,54.52,26/09/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,63,64,853,Hangzhou,CHN
2023 Hancock Championships,54.54,11/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,65,65,852,Brisbane,AUS
2023 CHN Championships,54.59,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,66,66,849,Jinan,CHN
19th Asian Games 2023,54.59,24/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,66,67,849,Hangzhou,CHN
Chinese Spring National Championships,54.59,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,66,68,849,Qingdao,CHN
Chinese Spring National Championships (50m),54.60,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHU, Menghui",F,23/03/1999,,,69,69,849,Hangzhou,CHN
Chinese Spring National Championships,54.60,19/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Bingjie",F,03/03/2002,,,69,70,849,Qingdao,CHN
Mare Nostrum MON 2023,54.61,21/05/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,71,71,848,Monaco,MON
World Aquatics Championships - Fukuoka 2023,54.67,27/07/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,72,72,846,Fukuoka,JPN
19th Asian Games 2023,54.69,26/09/2023,Women's 100m Freestyle LCM Female,PHI,Philippines,"SANCHEZ, Kayla",F,07/04/2001,,,73,73,845,Hangzhou,CHN
19th Asian Games 2023,54.70,26/09/2023,Women's 100m Freestyle LCM Female,KOR,Republic of Korea,"HUR, Yeonkyung",F,16/12/2005,,,74,74,844,Hangzhou,CHN
19th Asian Games 2023,54.70,26/09/2023,Women's 100m Freestyle LCM Female,PHI,Philippines,"SANCHEZ, Kayla",F,07/04/2001,,,74,75,844,Hangzhou,CHN
Inter College Swimming Championships 2023,54.70,01/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,74,76,844,Tokyo,JPN
31st Universiade  2023,54.70,01/08/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LI, Bingjie",F,03/03/2002,,,74,77,844,Chengdu,CHN
19th Asian Games 2023,54.71,24/09/2023,Women's 100m Freestyle LCM Female,PHI,Philippines,"SANCHEZ, Kayla",F,07/04/2001,,,78,78,844,Hangzhou,CHN
19th Asian Games 2023,54.72,26/09/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,79,79,843,Hangzhou,CHN
Chinese Spring National Championships (50m),54.74,01/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,80,80,842,Hangzhou,CHN
Korean National Trials 2023,54.74,26/03/2023,Women's 100m Freestyle LCM Female,KOR,Republic of Korea,"HUR, Yeonkyung",F,16/12/2005,,,80,81,842,Gimcheon,KOR
Chinese Spring National Championships (50m),54.75,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,82,82,842,Hangzhou,CHN
World Aquatics Championships - Fukuoka 2023,54.86,27/07/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,83,83,837,Fukuoka,JPN
Chinese Spring National Championships (50m),54.86,01/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,83,84,837,Hangzhou,CHN
Chinese Spring National Championships (50m),54.87,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,85,85,836,Hangzhou,CHN
2023 JPN Championships,54.87,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"SHIRAI, Rio",F,10/09/1999,,,85,86,836,Tokyo,JPN
Chinese Spring National Championships (50m),54.92,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Youyang",F,30/03/2004,,,87,87,834,Hangzhou,CHN
2023 JPN Championships,54.93,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,88,88,834,Tokyo,JPN
2023 CHN Championships,54.95,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,89,89,833,Jinan,CHN
2023 JPN Championships,54.95,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IGARASHI, Chihiro",F,24/05/1995,,,89,90,833,Tokyo,JPN
2023 JPN Championships,54.95,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,89,91,833,Tokyo,JPN
2023 CHN Championships,54.96,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,92,92,832,Jinan,CHN
2023 CHN Championships,54.97,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,93,93,832,Jinan,CHN
World Aquatics Championships - Fukuoka 2023,54.97,27/07/2023,Women's 100m Freestyle LCM Female,KOR,Republic of Korea,"HUR, Yeonkyung",F,16/12/2005,,,93,94,832,Fukuoka,JPN
2023 CHN Championships,54.99,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,95,95,831,Jinan,CHN
2023 CHN Championships,54.99,10/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,95,96,831,Jinan,CHN
19th Asian Games 2023,55.02,26/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,97,97,830,Hangzhou,CHN
Inter College Swimming Championships 2023,55.03,31/08/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,98,98,829,Tokyo,JPN
Mare Nostrum Canet 2023,55.03,14/05/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,98,99,829,Canet-en-Roussillon,FRA
Chinese Spring National Championships,55.04,19/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Youyang",F,30/03/2004,,,100,100,829,Qingdao,CHN
2023 JPN Championships,55.05,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,101,101,828,Tokyo,JPN
31st Universiade  2023,55.06,02/08/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,102,102,828,Chengdu,CHN
2024 KOR Trials,55.09,24/11/2023,Women's 100m Freestyle LCM Female,KOR,Republic of Korea,"HUR, Yeonkyung",F,16/12/2005,,,103,103,826,Gimcheon,KOR
World Aquatics Championships - Fukuoka 2023,55.09,23/07/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,103,104,826,Fukuoka,JPN
National Games - Swimming Competition,55.10,23/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"OSHIMA, Sakura",F,07/04/2005,,,105,105,826,Kagoshima,JPN
Japan Open 2023,55.13,02/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IMAI, Runa",F,15/08/2000,,,106,106,825,Tokyo,JPN
Japan Open 2023,55.14,02/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEMOTO, Nagisa",F,25/08/2002,,,107,107,824,Tokyo,JPN
Chinese Spring National Championships (50m),55.17,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,108,108,823,Hangzhou,CHN
Chinese Spring National Championships (50m),55.17,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Youyang",F,30/03/2004,,,108,109,823,Hangzhou,CHN
Inter College Swimming Championships 2023,55.19,31/08/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,110,110,822,Tokyo,JPN
Korean National Trials 2023,55.19,26/03/2023,Women's 100m Freestyle LCM Female,KOR,Republic of Korea,"HUR, Yeonkyung",F,16/12/2005,,,110,111,822,Gimcheon,KOR
Japan Open 2023,55.21,02/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,112,112,821,Tokyo,JPN
Chinese Spring National Championships (50m),55.21,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,112,113,821,Hangzhou,CHN
Chinese Spring National Championships (50m),55.22,01/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Zixuan",F,13/11/2000,,,114,114,821,Hangzhou,CHN
Chinese Spring National Championships,55.22,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,114,115,821,Qingdao,CHN
Inter College Swimming Championships 2023,55.23,31/08/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"HIROSHITA, Natsuki",F,19/09/2002,,,116,116,820,Tokyo,JPN
Chinese Spring National Championships (50m),55.23,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,116,117,820,Hangzhou,CHN
Japan Open 2023,55.24,02/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"YAMAMOTO, Mayuka",F,14/02/2000,,,118,118,820,Tokyo,JPN
19th Asian Games 2023,55.24,26/09/2023,Women's 100m Freestyle LCM Female,KOR,Republic of Korea,"HUR, Yeonkyung",F,16/12/2005,,,118,119,820,Hangzhou,CHN
National Games - Swimming Competition,55.26,23/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,120,120,819,Kagoshima,JPN
Japan Open 2023,55.27,02/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"YAMAMOTO, Mayuka",F,14/02/2000,,,121,121,818,Tokyo,JPN
Mare Nostrum Canet 2023,55.27,14/05/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IKEE, Rikako",F,04/07/2000,,,121,122,818,Canet-en-Roussillon,FRA
Chinese Spring National Championships,55.27,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Shuhan",F,29/01/2006,,,121,123,818,Qingdao,CHN
31st Universiade  2023,55.28,02/08/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"ZHANG, Yufei",F,19/04/1998,,,124,124,818,Chengdu,CHN
National Games - Swimming Competition,55.31,23/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"MASUDA, Aoi",F,20/06/1996,,,125,125,817,Kagoshima,JPN
2023 CHN Championships,55.32,10/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"CHENG, Yujie",F,22/09/2005,,,126,126,816,Jinan,CHN
Chinese Spring National Championships,55.34,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,127,127,815,Qingdao,CHN
2023 JPN Championships,55.35,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"MAKINO, Hiroko",F,20/08/1999,,,128,128,815,Tokyo,JPN
Inter College Swimming Championships 2023,55.37,31/08/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"YAMAMOTO, Haduki",F,01/12/2002,,,129,129,814,Tokyo,JPN
2023 JPN Championships,55.37,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"JINNO, Yume",F,23/11/2002,,,129,130,814,Tokyo,JPN
19th Asian Games 2023,55.38,26/09/2023,Women's 100m Freestyle LCM Female,SGP,Singapore,"QUAH, Ting Wen",F,18/08/1992,,,131,131,814,Hangzhou,CHN
Chinese Spring National Championships,55.39,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,132,132,813,Qingdao,CHN
Chinese Spring National Championships,55.40,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LAO, Lihui",F,04/04/2001,,,133,133,813,Qingdao,CHN
Mare Nostrum BCN 2023,55.41,18/05/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,134,134,812,Barcelona,ESP
Chinese Spring National Championships,55.41,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Youyang",F,30/03/2004,,,134,135,812,Qingdao,CHN
2023 CHN Championships,55.42,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"AI, Yanhan",F,07/02/2002,,,136,136,812,Jinan,CHN
2023 JPN Championships,55.43,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"IGARASHI, Chihiro",F,24/05/1995,,,137,137,811,Tokyo,JPN
Japan Open 2023,55.44,02/12/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"MATSUMOTO, Shiho",F,03/04/2002,,,138,138,811,Tokyo,JPN
Chinese Spring National Championships,55.44,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LUO, Youyang",F,30/03/2004,,,138,139,811,Qingdao,CHN
2023 CHN Championships,55.45,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,140,140,810,Jinan,CHN
Inter College Swimming Championships 2023,55.45,01/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"SAWANO, Riko",F,31/05/2004,,,140,141,810,Tokyo,JPN
2023 JPN Championships,55.45,07/04/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"MAKINO, Hiroko",F,20/08/1999,,,140,142,810,Tokyo,JPN
Korean National Trials 2023,55.47,26/03/2023,Women's 100m Freestyle LCM Female,KOR,Republic of Korea,"JEONG, Soeun",F,05/04/1996,,,143,143,810,Gimcheon,KOR
Chinese Spring National Championships,55.48,21/03/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"WENWEN, Yang",F,13/10/2004,,,144,144,809,Qingdao,CHN
2023 CHN Championships,55.50,10/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YANG, Junxuan",F,26/01/2002,,,145,145,808,Jinan,CHN
World Aquatics Swimming World Cup 2023 - Budapest,55.50,21/10/2023,Women's 100m Freestyle LCM Female,HKG,"Hong Kong, China","HAUGHEY, Siobhan",F,31/10/1997,,,145,146,808,Budapest,HUN
National Games - Swimming Competition,55.50,23/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"SUZUKI, Rio",F,14/09/2005,,,145,147,808,Kagoshima,JPN
Chinese Spring National Championships (50m),55.50,03/05/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"YU, Yiting",F,05/09/2005,,,145,148,808,Hangzhou,CHN
2023 CHN Championships,55.53,14/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Ruixue",F,02/11/2006,,,149,149,807,Jinan,CHN
National Games - Swimming Competition,55.53,23/09/2023,Women's 100m Freestyle LCM Female,JPN,Japan,"YAMAMOTO, Haduki",F,01/12/2002,,,149,150,807,Kagoshima,JPN
2023 CHN Championships,55.54,10/12/2023,Women's 100m Freestyle LCM Female,CHN,People's Republic of China,"LIU, Ruixue",F,02/11/2006,,,151,151,807,Jinan,CHN
