meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
World Aquatics Championships - Singapore 2025,47.59,31/07/2025,Men's 100m Freestyle LCM Male,FRA,France,"GROUSSET, Maxime",M,24/04/1999,,,32,32,926,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.59,30/07/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"RICHARDS, Matthew",M,17/12/2002,,,32,33,926,Singapore,SGP
Internazionali di Nuoto 61Â° Trofeo Sette colli,47.60,27/06/2025,Men's 100m Freestyle LCM Male,NAB,Neutral Athletes B,"KORNEV, Egor",M,06/02/2004,,,34,34,926,Rome,ITA
World Aquatics Championships - Singapore 2025,47.62,30/07/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"SAMMON, Patrick",M,06/08/2003,,,35,35,925,Singapore,SGP
2025 Toyota American Championships (50m),47.63,06/12/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"GUILIANO, Chris",M,25/06/2003,,,36,36,924,Austin,USA
World Aquatics Championships - Singapore 2025,47.64,30/07/2025,Men's 100m Freestyle LCM Male,BRA,Brazil,"SANTOS, Guilherme",M,01/03/2003,,,37,37,923,Singapore,SGP
2025 Toyota American Championships (50m),47.66,06/12/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"ALEXY, Jack",M,19/01/2003,,,38,38,922,Austin,USA
French Elite Championships,47.69,16/06/2025,Men's 100m Freestyle LCM Male,FRA,France,"GROUSSET, Maxime",M,24/04/1999,,,39,39,921,Montpellier,FRA
2025 Australian Swimming Trials,47.69,12/06/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"SOUTHAM, Flynn",M,05/06/2005,,,39,40,921,Adelaide,AUS
2025 Toyota American Championships (50m),47.70,06/12/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"GUILIANO, Chris",M,25/06/2003,,,41,41,920,Austin,USA
World Aquatics Championships - Singapore 2025,47.72,30/07/2025,Men's 100m Freestyle LCM Male,HUN,Hungary,"NEMETH, Nandor",M,19/11/1999,,,42,42,919,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.73,30/07/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"SOUTHAM, Flynn",M,05/06/2005,,,43,43,918,Singapore,SGP
World Aquatics Junior Swimming Championships 2025,47.74,23/08/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"MILLS, Jacob",M,05/09/2007,,,44,44,918,Otopeni,ROU
World Aquatics Championships - Singapore 2025,47.74,31/07/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"RICHARDS, Matthew",M,17/12/2002,,,44,45,918,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.77,27/07/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"SOUTHAM, Flynn",M,05/06/2005,,,46,46,916,Singapore,SGP
2025 Chinese National Championships (50m),47.77,21/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"PAN, Zhanle",M,04/08/2004,,,46,47,916,Shenzhen,CHN
World Aquatics Championships - Singapore 2025,47.78,27/07/2025,Men's 100m Freestyle LCM Male,ITA,Italy,"D'AMBROSIO, Carlos",M,05/02/2007,,,48,48,915,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.81,30/07/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"PAN, Zhanle",M,04/08/2004,,,49,49,914,Singapore,SGP
2025 National Championships,47.82,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"KULOW, Jonny",M,11/08/2004,,,50,50,913,Indianapolis,USA
2025 National Championships,47.82,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"LASCO, Destin",M,07/08/2001,,,50,51,913,Indianapolis,USA
World Aquatics Championships - Singapore 2025,47.84,30/07/2025,Men's 100m Freestyle LCM Male,FRA,France,"GROUSSET, Maxime",M,24/04/1999,,,52,52,912,Singapore,SGP
2025 National Championships,47.84,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"KULOW, Jonny",M,11/08/2004,,,52,53,912,Indianapolis,USA
World Aquatics Junior Swimming Championships 2025,47.86,23/08/2025,Men's 100m Freestyle LCM Male,ITA,Italy,"D'AMBROSIO, Carlos",M,05/02/2007,,,54,54,911,Otopeni,ROU
World Aquatics Championships - Singapore 2025,47.86,30/07/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"PAN, Zhanle",M,04/08/2004,,,54,55,911,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.87,27/07/2025,Men's 100m Freestyle LCM Male,HUN,Hungary,"NEMETH, Nandor",M,19/11/1999,,,56,56,910,Singapore,SGP
2025 National Championships,47.87,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"SAMMON, Patrick",M,06/08/2003,,,56,57,910,Indianapolis,USA
World Aquatics Junior Swimming Championships 2025,47.88,24/08/2025,Men's 100m Freestyle LCM Male,ITA,Italy,"D'AMBROSIO, Carlos",M,05/02/2007,,,58,58,910,Otopeni,ROU
World Aquatics Championships - Singapore 2025,47.88,30/07/2025,Men's 100m Freestyle LCM Male,GER,Germany,"SALCHOW, Josha",M,02/07/1999,,,58,59,910,Singapore,SGP
2025 FISU World University Games,47.88,17/07/2025,Men's 100m Freestyle LCM Male,RSA,South Africa,"COETZE, Pieter",M,13/05/2004,,,58,60,910,Berlin,GER
World Aquatics Championships - Singapore 2025,47.89,30/07/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"RICHARDS, Matthew",M,17/12/2002,,,61,61,909,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.89,27/07/2025,Men's 100m Freestyle LCM Male,HUN,Hungary,"NEMETH, Nandor",M,19/11/1999,,,61,62,909,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.90,30/07/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"SOUTHAM, Flynn",M,05/06/2005,,,63,63,908,Singapore,SGP
2025 National Championships,47.92,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"CASAS, Shaine",M,25/12/1999,,,64,64,907,Indianapolis,USA
Aquatics GB Swimming Championships 2025,47.92,17/04/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"RICHARDS, Matthew",M,17/12/2002,,,64,65,907,London,GBR
World Aquatics Championships - Singapore 2025,47.93,27/07/2025,Men's 100m Freestyle LCM Male,CRO,Croatia,"HRIBAR, Jere",M,19/01/2004,,,66,66,907,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.94,30/07/2025,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"HWANG, Sunwoo",M,21/05/2003,,,67,67,906,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.94,30/07/2025,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"HWANG, Sunwoo",M,21/05/2003,,,67,68,906,Singapore,SGP
World Aquatics Championships - Singapore 2025,47.96,27/07/2025,Men's 100m Freestyle LCM Male,ITA,Italy,"D'AMBROSIO, Carlos",M,05/02/2007,,,69,69,905,Singapore,SGP
2025 National Championships,47.96,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"CURRY, Brooks",M,20/01/2001,,,69,70,905,Indianapolis,USA
2025 National Championships,47.96,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"GUILIANO, Chris",M,25/06/2003,,,69,71,905,Indianapolis,USA
KB Financial Korea Swimming Championships,47.96,24/03/2025,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"KIM, Youngbeom",M,31/03/2006,,,69,72,905,Gimcheon,KOR
2025 National Championships,47.97,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"MC FADDEN, Henry",M,04/08/2005,,,73,73,904,Indianapolis,USA
KB Financial Korea Swimming Championships,47.98,24/03/2025,Men's 100m Freestyle LCM Male,KOR,Republic of Korea,"KIM, Youngbeom",M,31/03/2006,,,74,74,904,Gimcheon,KOR
2025 FISU World University Games,48.00,17/07/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"KING, Matt",M,19/02/2002,,,75,75,903,Berlin,GER
2025 Chinese National Championships (50m),48.00,17/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"CHEN, Juner",M,17/02/2004,,,75,76,903,Shenzhen,CHN
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),48.01,14/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"PAN, Zhanle",M,04/08/2004,,,77,77,902,Shenzhen,CHN
2025 FISU World University Games,48.01,21/07/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"KING, Matt",M,19/02/2002,,,77,78,902,Berlin,GER
French Elite Championships,48.02,16/06/2025,Men's 100m Freestyle LCM Male,FRA,France,"FENTE--DAMERS, Rafael",M,17/10/2006,,,79,79,902,Montpellier,FRA
2025 National Championships,48.02,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"HOUSE, Grant",M,19/06/1998,,,79,80,902,Indianapolis,USA
German Championships 2025,48.02,02/05/2025,Men's 100m Freestyle LCM Male,GER,Germany,"SALCHOW, Josha",M,02/07/1999,,,79,81,902,Berlin,GER
Aquatics GB Swimming Championships 2025,48.03,17/04/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"MILLS, Jacob",M,05/09/2007,,,82,82,901,London,GBR
Malmsten Swim Open Stockholm 2025,48.03,14/04/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"CHALMERS, Kyle",M,25/06/1998,,,82,83,901,Stockholm,SWE
World Aquatics Championships - Singapore 2025,48.04,30/07/2025,Men's 100m Freestyle LCM Male,ESP,Spain,"HOEK LE GUENEDAL, Luca",M,11/03/2008,,,84,84,901,Singapore,SGP
World Aquatics Championships - Singapore 2025,48.04,30/07/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"SAMMON, Patrick",M,06/08/2003,,,84,85,901,Singapore,SGP
Bergen Swim Festival 2025,48.04,04/04/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"CHALMERS, Kyle",M,25/06/1998,,,84,86,901,Bergen,NOR
2025 Toyota American Championships (50m),48.05,06/12/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"SAMMON, Patrick",M,06/08/2003,,,87,87,900,Austin,USA
World Aquatics Championships - Singapore 2025,48.07,30/07/2025,Men's 100m Freestyle LCM Male,HUN,Hungary,"NEMETH, Nandor",M,19/11/1999,,,88,88,899,Singapore,SGP
World Aquatics Championships - Singapore 2025,48.07,30/07/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"ALEXY, Jack",M,19/01/2003,,,88,89,899,Singapore,SGP
Aquatics GB Swimming Championships 2025,48.07,17/04/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"RICHARDS, Matthew",M,17/12/2002,,,88,90,899,London,GBR
World Aquatics Championships - Singapore 2025,48.08,30/07/2025,Men's 100m Freestyle LCM Male,ITA,Italy,"FRIGO, Manuel",M,18/02/1997,,,91,91,898,Singapore,SGP
2025 Toyota American Championships (50m),48.09,06/12/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"KULOW, Jonny",M,11/08/2004,,,92,92,898,Austin,USA
German Championships 2025,48.09,02/05/2025,Men's 100m Freestyle LCM Male,GER,Germany,"SALCHOW, Josha",M,02/07/1999,,,92,93,898,Berlin,GER
Russian National Swimming Championships,48.09,13/04/2025,Men's 100m Freestyle LCM Male,NAB,Neutral Athletes B,"KORNEV, Egor",M,06/02/2004,,,92,94,898,Kazan,RUS
Aquatics GB Swimming Championships 2025,48.11,17/04/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"MILLS, Jacob",M,05/09/2007,,,95,95,897,London,GBR
World Aquatics Championships - Singapore 2025,48.12,27/07/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"SOUTHAM, Flynn",M,05/06/2005,,,96,96,896,Singapore,SGP
2025 FISU World University Games,48.12,21/07/2025,Men's 100m Freestyle LCM Male,RSA,South Africa,"COETZE, Pieter",M,13/05/2004,,,96,97,896,Berlin,GER
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),48.13,13/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"PAN, Zhanle",M,04/08/2004,,,98,98,895,Shenzhen,CHN
World Aquatics Championships - Singapore 2025,48.13,30/07/2025,Men's 100m Freestyle LCM Male,GER,Germany,"SALCHOW, Josha",M,02/07/1999,,,98,99,895,Singapore,SGP
2025 JPAG AsunciÃ³n (50m),48.14,12/08/2025,Men's 100m Freestyle LCM Male,MEX,Mexico,"DUPONT CABRERA, Andres",M,16/08/2003,,,100,100,895,Luque,PAR
Internazionali di Nuoto 61Â° Trofeo Sette colli,48.14,27/06/2025,Men's 100m Freestyle LCM Male,ITA,Italy,"D'AMBROSIO, Carlos",M,05/02/2007,,,100,101,895,Rome,ITA
2025 National Championships,48.15,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"MC FADDEN, Henry",M,04/08/2005,,,102,102,894,Indianapolis,USA
2025 National Championships,48.16,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"HOUSE, Grant",M,19/06/1998,,,103,103,894,Indianapolis,USA
Russian National Swimming Championships,48.16,18/04/2025,Men's 100m Freestyle LCM Male,NAB,Neutral Athletes B,"MINAKOV, Andrei",M,17/03/2002,,,103,104,894,Kazan,RUS
2025 Toyota American Championships (50m),48.17,06/12/2025,Men's 100m Freestyle LCM Male,GER,Germany,"WINKLER, Kaii",M,27/03/2006,,,105,105,893,Austin,USA
World Aquatics Junior Swimming Championships 2025,48.17,19/08/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"MILLS, Jacob",M,05/09/2007,,,105,106,893,Otopeni,ROU
Russian National Swimming Championships,48.17,18/04/2025,Men's 100m Freestyle LCM Male,RUS,Russia,"GRINEV, Vladislav",M,21/07/1996,,,105,107,893,Kazan,RUS
World Aquatics Championships - Singapore 2025,48.18,30/07/2025,Men's 100m Freestyle LCM Male,ITA,Italy,"FRIGO, Manuel",M,18/02/1997,,,108,108,893,Singapore,SGP
2025 European U23 Aquatics Championships (50m),48.18,28/06/2025,Men's 100m Freestyle LCM Male,CRO,Croatia,"HRIBAR, Jere",M,19/01/2004,,,108,109,893,Samorin,SVK
French Elite Championships,48.20,16/06/2025,Men's 100m Freestyle LCM Male,FRA,France,"FENTE--DAMERS, Rafael",M,17/10/2006,,,110,110,892,Montpellier,FRA
Russian National Swimming Championships,48.20,17/04/2025,Men's 100m Freestyle LCM Male,RUS,Russia,"GRINEV, Vladislav",M,21/07/1996,,,110,111,892,Kazan,RUS
2025 TYR Pro Swim Series - Sacramento,48.20,05/04/2025,Men's 100m Freestyle LCM Male,FRA,France,"GROUSSET, Maxime",M,24/04/1999,,,110,112,892,Sacramento,USA
World Aquatics Championships - Singapore 2025,48.21,27/07/2025,Men's 100m Freestyle LCM Male,GER,Germany,"SALCHOW, Josha",M,02/07/1999,,,113,113,891,Singapore,SGP
French Elite Championships,48.21,16/06/2025,Men's 100m Freestyle LCM Male,FRA,France,"MAZELLIER, Nans",M,05/04/2004,,,113,114,891,Montpellier,FRA
World Aquatics Junior Swimming Championships 2025,48.22,24/08/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"MILLS, Jacob",M,05/09/2007,,,115,115,890,Otopeni,ROU
World Aquatics Championships - Singapore 2025,48.23,30/07/2025,Men's 100m Freestyle LCM Male,ESP,Spain,"HOEK LE GUENEDAL, Luca",M,11/03/2008,,,116,116,890,Singapore,SGP
Aquatics GB Swimming Championships 2025,48.23,17/04/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"COHOON, Alexander",M,17/09/2002,,,116,117,890,London,GBR
World Aquatics Championships - Singapore 2025,48.24,27/07/2025,Men's 100m Freestyle LCM Male,ESP,Spain,"DE CELIS MONTALBAN, Sergio",M,18/01/2000,,,118,118,889,Singapore,SGP
2025 National Championships,48.24,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"CASAS, Shaine",M,25/12/1999,,,118,119,889,Indianapolis,USA
15th National Games of the Peopleâ€™s Republic of China Swimming 2025 (50m),48.25,14/11/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"LIU, Wudi",M,28/07/2005,,,120,120,889,Shenzhen,CHN
2025 European Aquatics Junior Swimming Championships (50m),48.25,06/07/2025,Men's 100m Freestyle LCM Male,ESP,Spain,"HOEK LE GUENEDAL, Luca",M,11/03/2008,,,120,121,889,Samorin,SVK
Giant Paris,48.25,09/05/2025,Men's 100m Freestyle LCM Male,FRA,France,"GROUSSET, Maxime",M,24/04/1999,,,120,122,889,Paris,FRA
World Aquatics Junior Swimming Championships 2025,48.26,23/08/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"MILLS, Jacob",M,05/09/2007,,,123,123,888,Otopeni,ROU
2025 Australian Swimming Trials,48.26,12/06/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"CHALMERS, Kyle",M,25/06/1998,,,123,124,888,Adelaide,AUS
2025 Toyota American Championships (50m),48.27,06/12/2025,Men's 100m Freestyle LCM Male,GER,Germany,"WINKLER, Kaii",M,27/03/2006,,,125,125,888,Austin,USA
World Aquatics Junior Swimming Championships 2025,48.27,19/08/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"MILLS, Jacob",M,05/09/2007,,,125,126,888,Otopeni,ROU
World Aquatics Championships - Singapore 2025,48.27,30/07/2025,Men's 100m Freestyle LCM Male,BRA,Brazil,"SANTOS, Guilherme",M,01/03/2003,,,125,127,888,Singapore,SGP
2025 FISU World University Games,48.30,20/07/2025,Men's 100m Freestyle LCM Male,RSA,South Africa,"COETZE, Pieter",M,13/05/2004,,,128,128,886,Berlin,GER
Malmsten Swim Open Stockholm 2025,48.30,14/04/2025,Men's 100m Freestyle LCM Male,GER,Germany,"SALCHOW, Josha",M,02/07/1999,,,128,129,886,Stockholm,SWE
2025 TYR Pro Swim Series - Sacramento,48.30,05/04/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"CURRY, Brooks",M,20/01/2001,,,128,130,886,Sacramento,USA
2025 Toyota American Championships (50m),48.31,06/12/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"KULOW, Jonny",M,11/08/2004,,,131,131,886,Austin,USA
Spanish Summer Open Championships,48.31,13/06/2025,Men's 100m Freestyle LCM Male,GER,Germany,"SALCHOW, Josha",M,02/07/1999,,,131,132,886,Palma de Mallorca,ESP
2025 TYR Pro Swim Series - Westmont,48.31,06/03/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"CASAS, Shaine",M,25/12/1999,,,131,133,886,Westmont,USA
AP Race London International 2025,48.32,25/05/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"RICHARDS, Matthew",M,17/12/2002,,,134,134,885,London,GBR
Russian National Swimming Championships,48.32,17/04/2025,Men's 100m Freestyle LCM Male,NAB,Neutral Athletes B,"KORNEV, Egor",M,06/02/2004,,,134,135,885,Kazan,RUS
2025 Toyota American Championships (50m),48.33,06/12/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"SAMMON, Patrick",M,06/08/2003,,,136,136,884,Austin,USA
World Aquatics Championships - Singapore 2025,48.33,30/07/2025,Men's 100m Freestyle LCM Male,FRA,France,"FENTE--DAMERS, Rafael",M,17/10/2006,,,136,137,884,Singapore,SGP
2025 European U23 Aquatics Championships (50m),48.33,28/06/2025,Men's 100m Freestyle LCM Male,CRO,Croatia,"HRIBAR, Jere",M,19/01/2004,,,136,138,884,Samorin,SVK
2025 National Championships,48.33,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"CURRY, Brooks",M,20/01/2001,,,136,139,884,Indianapolis,USA
World Aquatics Championships - Singapore 2025,48.34,30/07/2025,Men's 100m Freestyle LCM Male,CRO,Croatia,"HRIBAR, Jere",M,19/01/2004,,,140,140,884,Singapore,SGP
World Aquatics Championships - Singapore 2025,48.34,27/07/2025,Men's 100m Freestyle LCM Male,GBR,Great Britain,"MILLS, Jacob",M,05/09/2007,,,140,141,884,Singapore,SGP
2025 FISU World University Games,48.34,21/07/2025,Men's 100m Freestyle LCM Male,RUS,Russian Federation,"SHCHEGOLEV, Aleksandr",M,06/04/2002,,,140,142,884,Berlin,GER
2025 FISU World University Games,48.34,20/07/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"KING, Matt",M,19/02/2002,,,140,143,884,Berlin,GER
2025 Australian Swimming Trials,48.34,12/06/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"GIULIANI, Maximillian",M,03/07/2003,,,140,144,884,Adelaide,AUS
Italian National Championships,48.34,15/04/2025,Men's 100m Freestyle LCM Male,ITA,Italy,"FRIGO, Manuel",M,18/02/1997,,,140,145,884,Riccione,ITA
2025 Toyota American Championships (50m),48.35,06/12/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"KING, Matt",M,19/02/2002,,,146,146,883,Austin,USA
2025 TYR Summer Championships (50m),48.35,07/08/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"CURRY, Brooks",M,20/01/2001,,,146,147,883,Irvine,USA
2025 Japan Open (50m),48.36,29/11/2025,Men's 100m Freestyle LCM Male,AUS,Australia,"TAYLOR, Kai James",M,18/08/2003,,,148,148,883,Tokyo,JPN
2025 National Championships,48.36,03/06/2025,Men's 100m Freestyle LCM Male,USA,United States of America,"SMITH, Kieran",M,20/05/2000,,,148,149,883,Indianapolis,USA
2025 Chinese National Championships (50m),48.36,21/05/2025,Men's 100m Freestyle LCM Male,CHN,People's Republic of China,"WANG, Haoyu",M,27/07/2005,,,148,150,883,Shenzhen,CHN
Polish Swimming Championships 2025,48.36,01/05/2025,Men's 100m Freestyle LCM Male,POL,Poland,"SIERADZKI, Kamil",M,11/01/2002,,,148,151,883,Lublin,POL
Berlin Swim Open,48.36,26/04/2025,Men's 100m Freestyle LCM Male,GER,Germany,"MIROSLAW, Rafael",M,25/03/2001,,,148,152,883,Berlin,GER
